,title,plays,duration,release_date,cover_url
,Aima - Extended Mix,19089.0,3:54,2022-07-25,https://i.scdn.co/image/ab67616d0000b2731366eb3439e7e5a7dc43fed6
,Eho Tosi Agapi,19044.0,4:05,2005-09-26,https://i.scdn.co/image/ab67616d0000b2737378ccb9d3a30519e6335e07
,Proti Fora,18928.0,2:45,1982-12-17,https://i.scdn.co/image/ab67616d0000b273d88d7bedbfbd881b07f3f89f
,Mi Vazis Mavro,18920.0,2:47,1975-05-22,https://i.scdn.co/image/ab67616d0000b2730b0cc51415d4ad57f6c6c9d6
,Akoma Mia - Live,18880.0,3:17,1993-12-17,https://i.scdn.co/image/ab67616d0000b27312e44acc3e380f6fa9cd0446
,Still In Love With You,18805.0,3:51,2000-06-13,https://i.scdn.co/image/ab67616d0000b27355c69d02a37edefde7c5a8ce
,Efta Tragoudia Tha Sou Po - Live,18654.0,1:26,1993-12-17,https://i.scdn.co/image/ab67616d0000b27312e44acc3e380f6fa9cd0446
,Stalia Stalia - Live,18652.0,2:41,1993-12-17,https://i.scdn.co/image/ab67616d0000b27312e44acc3e380f6fa9cd0446
,Zoi Na Ehoume,18553.0,2:59,1984-03-14,https://i.scdn.co/image/ab67616d0000b273748dabd792ec65b630b3015e
,Vres Ton Tropo,18035.0,3:37,2002-02-04,https://i.scdn.co/image/ab67616d0000b2730b0cc51415d4ad57f6c6c9d6
,Gi' Afto Sou Leo Mi,17895.0,2:22,1993-06-01,https://i.scdn.co/image/ab67616d0000b273c176d9198d6a57350aab448a
,S' Agapo - Live,17788.0,1:42,1993-12-17,https://i.scdn.co/image/ab67616d0000b27312e44acc3e380f6fa9cd0446
,1988 Ki Akoma S'Agapo,17364.0,5:23,1988-06-28,https://i.scdn.co/image/ab67616d0000b27335ea6e4b84aab9e468c0b007
,Ti Eho Na Haso,17342.0,3:53,1985-01-10,https://i.scdn.co/image/ab67616d0000b2735f20f2f63fe64bfe775da003
